Unique ID,Name
741214,Nitrogen dioxide (NO2)
412823,Nitrogen dioxide (NO2)
741268,Nitrogen dioxide (NO2)
166731,Nitrogen dioxide (NO2)
166890,Nitrogen dioxide (NO2)
166831,Nitrogen dioxide (NO2)
412750,Nitrogen dioxide (NO2)
603023,Nitrogen dioxide (NO2)
166878,Nitrogen dioxide (NO2)
166819,Nitrogen dioxide (NO2)
336867,Nitrogen dioxide (NO2)
325296,Annual vehicle miles traveled
154608,Annual vehicle miles traveled
151664,Annual vehicle miles traveled
325239,Annual vehicle miles traveled
151654,Annual vehicle miles traveled
325289,Annual vehicle miles traveled
154597,Annual vehicle miles traveled
122029,Ozone (O3)
222590,Ozone (O3)
222506,Ozone (O3)
176046,Nitrogen dioxide (NO2)
412552,Nitrogen dioxide (NO2)
602825,Nitrogen dioxide (NO2)
741017,Nitrogen dioxide (NO2)
176078,Nitrogen dioxide (NO2)
176036,Nitrogen dioxide (NO2)
740987,Nitrogen dioxide (NO2)
176676,Nitrogen dioxide (NO2)
176666,Nitrogen dioxide (NO2)
176652,Nitrogen dioxide (NO2)
166661,Nitrogen dioxide (NO2)
165894,Nitrogen dioxide (NO2)
167782,Nitrogen dioxide (NO2)
336834,Nitrogen dioxide (NO2)
550103,Nitrogen dioxide (NO2)
741237,Nitrogen dioxide (NO2)
213632,Nitrogen dioxide (NO2)
603099,Nitrogen dioxide (NO2)
550137,Nitrogen dioxide (NO2)
550135,Nitrogen dioxide (NO2)
603078,Nitrogen dioxide (NO2)
667809,Nitrogen dioxide (NO2)
165846,Nitrogen dioxide (NO2)
550156,Nitrogen dioxide (NO2)
550158,Nitrogen dioxide (NO2)
518977,Asthma emergency department visits due to PM2.5
628526,Asthma emergency department visits due to PM2.5
518967,Asthma emergency department visits due to PM2.5
628516,Asthma emergency department visits due to PM2.5
518953,Asthma emergency department visits due to PM2.5
518571,Asthma emergency departments visits due to Ozone
628936,Asthma emergency departments visits due to Ozone
549786,Nitrogen dioxide (NO2)
549784,Nitrogen dioxide (NO2)
667107,Nitrogen dioxide (NO2)
602727,Nitrogen dioxide (NO2)
605764,Fine particles (PM 2.5)
649859,Fine particles (PM 2.5)
742320,Fine particles (PM 2.5)
742319,Fine particles (PM 2.5)
605819,Fine particles (PM 2.5)
176570,Nitrogen dioxide (NO2)
175436,Nitrogen dioxide (NO2)
176574,Nitrogen dioxide (NO2)
175440,Nitrogen dioxide (NO2)
336560,Nitrogen dioxide (NO2)
643388,Nitrogen dioxide (NO2)
412451,Nitrogen dioxide (NO2)
740917,Nitrogen dioxide (NO2)
669780,Fine particles (PM 2.5)
649733,Fine particles (PM 2.5)
742318,Fine particles (PM 2.5)
410892,Fine particles (PM 2.5)
173677,Fine particles (PM 2.5)
173643,Fine particles (PM 2.5)
669813,Fine particles (PM 2.5)
649688,Fine particles (PM 2.5)
177288,Fine particles (PM 2.5)
174255,Fine particles (PM 2.5)
173167,Fine particles (PM 2.5)
173609,Fine particles (PM 2.5)
628502,Asthma emergency department visits due to PM2.5
518957,Asthma emergency department visits due to PM2.5
168678,Fine particles (PM 2.5)
334349,Fine particles (PM 2.5)
650060,Fine particles (PM 2.5)
669974,Fine particles (PM 2.5)
176022,Nitrogen dioxide (NO2)
412480,Nitrogen dioxide (NO2)
602753,Nitrogen dioxide (NO2)
412492,Nitrogen dioxide (NO2)
602765,Nitrogen dioxide (NO2)
740957,Nitrogen dioxide (NO2)
170359,Fine particles (PM 2.5)
170389,Fine particles (PM 2.5)
170396,Fine particles (PM 2.5)
130924,Respiratory hospitalizations due to PM2.5 (age 20+)
628550,Respiratory hospitalizations due to PM2.5 (age 20+)
518813,Respiratory hospitalizations due to PM2.5 (age 20+)
518802,Respiratory hospitalizations due to PM2.5 (age 20+)
628622,Cardiovascular hospitalizations due to PM2.5 (age 40+)
518871,Cardiovascular hospitalizations due to PM2.5 (age 40+)
628612,Cardiovascular hospitalizations due to PM2.5 (age 40+)
213791,Fine particles (PM 2.5)
605986,Fine particles (PM 2.5)
606061,Fine particles (PM 2.5)
650059,Fine particles (PM 2.5)
168449,Fine particles (PM 2.5)
213809,Fine particles (PM 2.5)
606040,Fine particles (PM 2.5)
334110,Fine particles (PM 2.5)
669779,Fine particles (PM 2.5)
170262,Fine particles (PM 2.5)
177876,Fine particles (PM 2.5)
177834,Fine particles (PM 2.5)
130405,Boiler Emissions- Total SO2 Emissions
336548,Nitrogen dioxide (NO2)
643376,Nitrogen dioxide (NO2)
667754,Nitrogen dioxide (NO2)
166014,Nitrogen dioxide (NO2)
167607,Nitrogen dioxide (NO2)
336839,Nitrogen dioxide (NO2)
177854,Fine particles (PM 2.5)
177812,Fine particles (PM 2.5)
410739,Fine particles (PM 2.5)
410738,Fine particles (PM 2.5)
547685,Fine particles (PM 2.5)
168469,Fine particles (PM 2.5)
168587,Fine particles (PM 2.5)
214124,Fine particles (PM 2.5)
547649,Fine particles (PM 2.5)
547647,Fine particles (PM 2.5)
130478,Boiler Emissions- Total PM2.5 Emissions
130526,Boiler Emissions- Total NOx Emissions
130468,Boiler Emissions- Total PM2.5 Emissions
130516,Boiler Emissions- Total NOx Emissions
605943,Fine particles (PM 2.5)
669858,Fine particles (PM 2.5)
222599,Ozone (O3)
165991,Nitrogen dioxide (NO2)
151752,Annual vehicle miles travelled (trucks)
151727,Annual vehicle miles travelled (trucks)
213586,Nitrogen dioxide (NO2)
550018,Nitrogen dioxide (NO2)
667575,Nitrogen dioxide (NO2)
165809,Nitrogen dioxide (NO2)
165927,Nitrogen dioxide (NO2)
165923,Nitrogen dioxide (NO2)
165805,Nitrogen dioxide (NO2)
213584,Nitrogen dioxide (NO2)
550014,Nitrogen dioxide (NO2)
550012,Nitrogen dioxide (NO2)
602955,Nitrogen dioxide (NO2)
667587,Nitrogen dioxide (NO2)
336821,Nitrogen dioxide (NO2)
667718,Nitrogen dioxide (NO2)
175298,Nitrogen dioxide (NO2)
175382,Nitrogen dioxide (NO2)
212549,Nitrogen dioxide (NO2)
549783,Nitrogen dioxide (NO2)
602724,Nitrogen dioxide (NO2)
667101,Nitrogen dioxide (NO2)
643649,Nitrogen dioxide (NO2)
151719,Annual vehicle miles travelled (trucks)
151737,Annual vehicle miles travelled (trucks)
325091,Annual vehicle miles travelled (trucks)
325205,Annual vehicle miles traveled
325167,Annual vehicle miles travelled (trucks)
154475,Annual vehicle miles travelled (trucks)
166010,Nitrogen dioxide (NO2)
167603,Nitrogen dioxide (NO2)
165998,Nitrogen dioxide (NO2)
336785,Nitrogen dioxide (NO2)
643613,Nitrogen dioxide (NO2)
602756,Nitrogen dioxide (NO2)
740948,Nitrogen dioxide (NO2)
176065,Nitrogen dioxide (NO2)
176023,Nitrogen dioxide (NO2)
176054,Nitrogen dioxide (NO2)
176012,Nitrogen dioxide (NO2)
741157,Nitrogen dioxide (NO2)
166692,Nitrogen dioxide (NO2)
166751,Nitrogen dioxide (NO2)
412686,Nitrogen dioxide (NO2)
412685,Nitrogen dioxide (NO2)
741151,Nitrogen dioxide (NO2)
154571,Annual vehicle miles traveled
154567,Annual vehicle miles traveled
151689,Annual vehicle miles travelled (cars)
325305,Annual vehicle miles travelled (cars)
151699,Annual vehicle miles travelled (cars)
325343,Annual vehicle miles travelled (cars)
325333,Annual vehicle miles travelled (cars)
151678,Annual vehicle miles travelled (cars)
151757,Annual vehicle miles travelled (trucks)
325129,Annual vehicle miles travelled (trucks)
325119,Annual vehicle miles travelled (trucks)
151747,Annual vehicle miles travelled (trucks)
151709,Annual vehicle miles travelled (cars)
315608,Outdoor Air Toxics - Benzene
130703,Outdoor Air Toxics - Benzene
130685,Outdoor Air Toxics - Benzene
227560,Outdoor Air Toxics - Formaldehyde
166753,Nitrogen dioxide (NO2)
166694,Nitrogen dioxide (NO2)
166749,Nitrogen dioxide (NO2)
325137,Annual vehicle miles travelled (trucks)
154447,Annual vehicle miles travelled (trucks)
325139,Annual vehicle miles travelled (trucks)
154489,Annual vehicle miles travelled (trucks)
167597,Nitrogen dioxide (NO2)
222641,Ozone (O3)
176069,Nitrogen dioxide (NO2)
412495,Nitrogen dioxide (NO2)
602768,Nitrogen dioxide (NO2)
741175,Nitrogen dioxide (NO2)
151680,Annual vehicle miles travelled (cars)
325314,Annual vehicle miles travelled (cars)
151759,Annual vehicle miles travelled (trucks)
325131,Annual vehicle miles travelled (trucks)
151739,Annual vehicle miles travelled (trucks)
151730,Annual vehicle miles travelled (trucks)
325102,Annual vehicle miles travelled (trucks)
799782,Outdoor Air Toxics - Benzene
130694,Outdoor Air Toxics - Benzene
130696,Outdoor Air Toxics - Benzene
130715,Outdoor Air Toxics - Benzene
130687,Outdoor Air Toxics - Benzene
130717,Outdoor Air Toxics - Benzene
130763,Outdoor Air Toxics - Formaldehyde
227512,Outdoor Air Toxics - Formaldehyde
166688,Nitrogen dioxide (NO2)
166747,Nitrogen dioxide (NO2)
412674,Nitrogen dioxide (NO2)
166629,Nitrogen dioxide (NO2)
165862,Nitrogen dioxide (NO2)
166695,Nitrogen dioxide (NO2)
166754,Nitrogen dioxide (NO2)
412695,Nitrogen dioxide (NO2)
412465,Nitrogen dioxide (NO2)
151697,Annual vehicle miles travelled (cars)
325332,Annual vehicle miles travelled (cars)
325320,Annual vehicle miles travelled (cars)
325321,Annual vehicle miles travelled (cars)
325106,Annual vehicle miles travelled (trucks)
325107,Annual vehicle miles travelled (trucks)
151756,Annual vehicle miles travelled (trucks)
151708,Annual vehicle miles travelled (cars)
130701,Outdoor Air Toxics - Benzene
130697,Outdoor Air Toxics - Benzene
130690,Outdoor Air Toxics - Benzene
130711,Outdoor Air Toxics - Benzene
130721,Outdoor Air Toxics - Benzene
130700,Outdoor Air Toxics - Benzene
130712,Outdoor Air Toxics - Benzene
130770,Outdoor Air Toxics - Formaldehyde
227566,Outdoor Air Toxics - Formaldehyde
628922,Asthma emergency departments visits due to Ozone
131255,Asthma emergency department visits due to PM2.5
131246,Asthma emergency department visits due to PM2.5
131245,Asthma emergency department visits due to PM2.5
151612,Asthma hospitalizations due to Ozone
151611,Asthma hospitalizations due to Ozone
151602,Asthma hospitalizations due to Ozone
227533,Outdoor Air Toxics - Formaldehyde
325099,Annual vehicle miles travelled (trucks)
151720,Annual vehicle miles travelled (trucks)
325180,Annual vehicle miles travelled (trucks)
325138,Annual vehicle miles travelled (trucks)
166003,Nitrogen dioxide (NO2)
222539,Ozone (O3)
325313,Annual vehicle miles travelled (cars)
151672,Annual vehicle miles travelled (cars)
151679,Annual vehicle miles travelled (cars)
130693,Outdoor Air Toxics - Benzene
130686,Outdoor Air Toxics - Benzene
130718,Outdoor Air Toxics - Benzene
130752,Outdoor Air Toxics - Formaldehyde
412706,Nitrogen dioxide (NO2)
741172,Nitrogen dioxide (NO2)
222603,Ozone (O3)
222542,Ozone (O3)
165873,Nitrogen dioxide (NO2)
167761,Nitrogen dioxide (NO2)
336771,Nitrogen dioxide (NO2)
741174,Nitrogen dioxide (NO2)
131238,Asthma emergency department visits due to PM2.5
227548,Outdoor Air Toxics - Formaldehyde
227555,Outdoor Air Toxics - Formaldehyde
227537,Outdoor Air Toxics - Formaldehyde
151480,Asthma emergency departments visits due to Ozone
151512,Asthma emergency departments visits due to Ozone
151498,Asthma emergency departments visits due to Ozone
518681,Asthma hospitalizations due to Ozone
211979,Fine particles (PM 2.5)
174128,Fine particles (PM 2.5)
334135,Fine particles (PM 2.5)
669655,Fine particles (PM 2.5)
174186,Fine particles (PM 2.5)
211969,Fine particles (PM 2.5)
334105,Fine particles (PM 2.5)
173642,Fine particles (PM 2.5)
173676,Fine particles (PM 2.5)
410889,Fine particles (PM 2.5)
742315,Fine particles (PM 2.5)
173166,Fine particles (PM 2.5)
173608,Fine particles (PM 2.5)
334107,Fine particles (PM 2.5)
547522,Fine particles (PM 2.5)
742317,Fine particles (PM 2.5)
643658,Nitrogen dioxide (NO2)
667736,Nitrogen dioxide (NO2)
166013,Nitrogen dioxide (NO2)
167606,Nitrogen dioxide (NO2)
336836,Nitrogen dioxide (NO2)
130491,Boiler Emissions- Total PM2.5 Emissions
130539,Boiler Emissions- Total NOx Emissions
643664,Nitrogen dioxide (NO2)
166011,Nitrogen dioxide (NO2)
167604,Nitrogen dioxide (NO2)
154478,Annual vehicle miles travelled (trucks)
325170,Annual vehicle miles travelled (trucks)
130779,Outdoor Air Toxics - Formaldehyde
151621,Asthma hospitalizations due to Ozone
227563,Outdoor Air Toxics - Formaldehyde
227547,Outdoor Air Toxics - Formaldehyde
227622,Outdoor Air Toxics - Benzene
151525,Asthma emergency departments visits due to Ozone
168579,Fine particles (PM 2.5)
214116,Fine particles (PM 2.5)
547623,Fine particles (PM 2.5)
165926,Nitrogen dioxide (NO2)
165808,Nitrogen dioxide (NO2)
213587,Nitrogen dioxide (NO2)
550023,Nitrogen dioxide (NO2)
602964,Nitrogen dioxide (NO2)
667581,Nitrogen dioxide (NO2)
165924,Nitrogen dioxide (NO2)
165806,Nitrogen dioxide (NO2)
213585,Nitrogen dioxide (NO2)
602958,Nitrogen dioxide (NO2)
667569,Nitrogen dioxide (NO2)
643646,Nitrogen dioxide (NO2)
667712,Nitrogen dioxide (NO2)
222575,Ozone (O3)
167600,Nitrogen dioxide (NO2)
166007,Nitrogen dioxide (NO2)
166009,Nitrogen dioxide (NO2)
325166,Annual vehicle miles travelled (trucks)
154464,Annual vehicle miles travelled (trucks)
325156,Annual vehicle miles travelled (trucks)
167602,Nitrogen dioxide (NO2)
667724,Nitrogen dioxide (NO2)
165995,Nitrogen dioxide (NO2)
167588,Nitrogen dioxide (NO2)
336782,Nitrogen dioxide (NO2)
412725,Nitrogen dioxide (NO2)
166752,Nitrogen dioxide (NO2)
166690,Nitrogen dioxide (NO2)
412679,Nitrogen dioxide (NO2)
741145,Nitrogen dioxide (NO2)
412691,Nitrogen dioxide (NO2)
412692,Nitrogen dioxide (NO2)
165864,Nitrogen dioxide (NO2)
166631,Nitrogen dioxide (NO2)
167752,Nitrogen dioxide (NO2)
550013,Nitrogen dioxide (NO2)
336756,Nitrogen dioxide (NO2)
151486,Asthma emergency departments visits due to Ozone
227562,Outdoor Air Toxics - Formaldehyde
227621,Outdoor Air Toxics - Benzene
227589,Outdoor Air Toxics - Benzene
227575,Outdoor Air Toxics - Benzene
227579,Outdoor Air Toxics - Benzene
151497,Asthma emergency departments visits due to Ozone
151479,Asthma emergency departments visits due to Ozone
151507,Asthma emergency departments visits due to Ozone
151517,Asthma emergency departments visits due to Ozone
227530,Outdoor Air Toxics - Formaldehyde
227532,Outdoor Air Toxics - Formaldehyde
227601,Outdoor Air Toxics - Benzene
227591,Outdoor Air Toxics - Benzene
227603,Outdoor Air Toxics - Benzene
227577,Outdoor Air Toxics - Benzene
227619,Outdoor Air Toxics - Benzene
227542,Outdoor Air Toxics - Formaldehyde
629020,Asthma hospitalizations due to Ozone
167750,Nitrogen dioxide (NO2)
336738,Nitrogen dioxide (NO2)
550007,Nitrogen dioxide (NO2)
131249,Asthma emergency department visits due to PM2.5
131251,Asthma emergency department visits due to PM2.5
131239,Asthma emergency department visits due to PM2.5
131230,Asthma emergency department visits due to PM2.5
151605,Asthma hospitalizations due to Ozone
151597,Asthma hospitalizations due to Ozone
151615,Asthma hospitalizations due to Ozone
151519,Asthma emergency departments visits due to Ozone
227556,Outdoor Air Toxics - Formaldehyde
227528,Outdoor Air Toxics - Formaldehyde
227558,Outdoor Air Toxics - Formaldehyde
227538,Outdoor Air Toxics - Formaldehyde
227540,Outdoor Air Toxics - Formaldehyde
227599,Outdoor Air Toxics - Benzene
227585,Outdoor Air Toxics - Benzene
227573,Outdoor Air Toxics - Benzene
227587,Outdoor Air Toxics - Benzene
151481,Asthma emergency departments visits due to Ozone
151490,Asthma emergency departments visits due to Ozone
151499,Asthma emergency departments visits due to Ozone
629024,Asthma hospitalizations due to Ozone
151509,Asthma emergency departments visits due to Ozone
151511,Asthma emergency departments visits due to Ozone
151488,Asthma emergency departments visits due to Ozone
227565,Outdoor Air Toxics - Formaldehyde
227552,Outdoor Air Toxics - Formaldehyde
227551,Outdoor Air Toxics - Formaldehyde
227534,Outdoor Air Toxics - Formaldehyde
227592,Outdoor Air Toxics - Benzene
227568,Outdoor Air Toxics - Benzene
227611,Outdoor Air Toxics - Benzene
151484,Asthma emergency departments visits due to Ozone
151491,Asthma emergency departments visits due to Ozone
151515,Asthma emergency departments visits due to Ozone
151495,Asthma emergency departments visits due to Ozone
151524,Asthma emergency departments visits due to Ozone
151506,Asthma emergency departments visits due to Ozone
151494,Asthma emergency departments visits due to Ozone
151516,Asthma emergency departments visits due to Ozone
227593,Outdoor Air Toxics - Benzene
227569,Outdoor Air Toxics - Benzene
227581,Outdoor Air Toxics - Benzene
227610,Outdoor Air Toxics - Benzene
227624,Outdoor Air Toxics - Benzene
227580,Outdoor Air Toxics - Benzene
227625,Outdoor Air Toxics - Benzene
151505,Asthma emergency departments visits due to Ozone
629049,Asthma hospitalizations due to Ozone
518653,Asthma hospitalizations due to Ozone
629018,Asthma hospitalizations due to Ozone
518686,Asthma hospitalizations due to Ozone
518648,Asthma hospitalizations due to Ozone
629051,Asthma hospitalizations due to Ozone
325248,Annual vehicle miles traveled
325371,Annual vehicle miles travelled (cars)
154534,Annual vehicle miles travelled (cars)
154536,Annual vehicle miles travelled (cars)
325383,Annual vehicle miles travelled (cars)
154508,Annual vehicle miles travelled (cars)
518762,Deaths due to PM2.5
518744,Deaths due to PM2.5
628389,Deaths due to PM2.5
131429,Asthma emergency department visits due to PM2.5
131130,Asthma hospitalizations due to Ozone
131027,Asthma emergency departments visits due to Ozone
131141,Asthma hospitalizations due to Ozone
131593,Deaths due to PM2.5
216596,Ozone (O3)
216404,Ozone (O3)
216332,Ozone (O3)
121653,Ozone (O3)
131045,Asthma emergency departments visits due to Ozone
628455,Asthma emergency department visits due to PM2.5
628437,Asthma emergency department visits due to PM2.5
151449,Asthma emergency departments visits due to Ozone
154477,Annual vehicle miles travelled (trucks)
325169,Annual vehicle miles travelled (trucks)
325185,Annual vehicle miles travelled (trucks)
166693,Nitrogen dioxide (NO2)
412689,Nitrogen dioxide (NO2)
154476,Annual vehicle miles travelled (trucks)
154570,Annual vehicle miles traveled
325334,Annual vehicle miles travelled (cars)
325344,Annual vehicle miles travelled (cars)
325130,Annual vehicle miles travelled (trucks)
151758,Annual vehicle miles travelled (trucks)
227517,Outdoor Air Toxics - Formaldehyde
227561,Outdoor Air Toxics - Formaldehyde
412688,Nitrogen dioxide (NO2)
741154,Nitrogen dioxide (NO2)
166750,Nitrogen dioxide (NO2)
166691,Nitrogen dioxide (NO2)
412683,Nitrogen dioxide (NO2)
166632,Nitrogen dioxide (NO2)
165865,Nitrogen dioxide (NO2)
628946,Asthma emergency departments visits due to Ozone
131258,Asthma emergency department visits due to PM2.5
131248,Asthma emergency department visits due to PM2.5
151604,Asthma hospitalizations due to Ozone
151614,Asthma hospitalizations due to Ozone
227559,Outdoor Air Toxics - Formaldehyde
227620,Outdoor Air Toxics - Benzene
227576,Outdoor Air Toxics - Benzene
227578,Outdoor Air Toxics - Benzene
227618,Outdoor Air Toxics - Benzene
151508,Asthma emergency departments visits due to Ozone
227600,Outdoor Air Toxics - Benzene
629046,Asthma hospitalizations due to Ozone
151502,Asthma emergency departments visits due to Ozone
151487,Asthma emergency departments visits due to Ozone
227525,Outdoor Air Toxics - Formaldehyde
227614,Outdoor Air Toxics - Benzene
227572,Outdoor Air Toxics - Benzene
227607,Outdoor Air Toxics - Benzene
227584,Outdoor Air Toxics - Benzene
227596,Outdoor Air Toxics - Benzene
518656,Asthma hospitalizations due to Ozone
629021,Asthma hospitalizations due to Ozone
325387,Annual vehicle miles travelled (cars)
518763,Deaths due to PM2.5
628408,Deaths due to PM2.5
131419,Asthma emergency department visits due to PM2.5
131124,Asthma hospitalizations due to Ozone
131028,Asthma emergency departments visits due to Ozone
131574,Deaths due to PM2.5
216446,Ozone (O3)
121683,Ozone (O3)
131131,Asthma hospitalizations due to Ozone
131035,Asthma emergency departments visits due to Ozone
518889,Asthma emergency department visits due to PM2.5
325173,Annual vehicle miles travelled (trucks)
154481,Annual vehicle miles travelled (trucks)
154458,Annual vehicle miles travelled (trucks)
325150,Annual vehicle miles travelled (trucks)
315614,Outdoor Air Toxics - Benzene
799787,Outdoor Air Toxics - Benzene
799786,Outdoor Air Toxics - Benzene
799807,Outdoor Air Toxics - Benzene
315625,Outdoor Air Toxics - Benzene
799808,Outdoor Air Toxics - Benzene
166828,Nitrogen dioxide (NO2)
172635,Nitrogen dioxide (NO2)
336683,Nitrogen dioxide (NO2)
171649,Nitrogen dioxide (NO2)
172735,Nitrogen dioxide (NO2)
171647,Nitrogen dioxide (NO2)
172089,Nitrogen dioxide (NO2)
172737,Nitrogen dioxide (NO2)
549953,Nitrogen dioxide (NO2)
741087,Nitrogen dioxide (NO2)
172225,Nitrogen dioxide (NO2)
172191,Nitrogen dioxide (NO2)
412615,Nitrogen dioxide (NO2)
602888,Nitrogen dioxide (NO2)
221912,Ozone (O3)
221913,Ozone (O3)
172193,Nitrogen dioxide (NO2)
172227,Nitrogen dioxide (NO2)
412621,Nitrogen dioxide (NO2)
602894,Nitrogen dioxide (NO2)
741086,Nitrogen dioxide (NO2)
172159,Nitrogen dioxide (NO2)
172125,Nitrogen dioxide (NO2)
549389,Ozone (O3)
605292,Ozone (O3)
670917,Ozone (O3)
151456,Asthma emergency departments visits due to Ozone
151552,Asthma hospitalizations due to Ozone
227571,Outdoor Air Toxics - Benzene
227615,Outdoor Air Toxics - Benzene
227597,Outdoor Air Toxics - Benzene
227617,Outdoor Air Toxics - Benzene
151501,Asthma emergency departments visits due to Ozone
151483,Asthma emergency departments visits due to Ozone
518678,Asthma hospitalizations due to Ozone
518680,Asthma hospitalizations due to Ozone
518688,Asthma hospitalizations due to Ozone
629043,Asthma hospitalizations due to Ozone
151711,Annual vehicle miles travelled (cars)
325345,Annual vehicle miles travelled (cars)
151691,Annual vehicle miles travelled (cars)
325325,Annual vehicle miles travelled (cars)
325316,Annual vehicle miles travelled (cars)
154565,Annual vehicle miles traveled
325246,Annual vehicle miles traveled
154520,Annual vehicle miles travelled (cars)
518668,Asthma hospitalizations due to Ozone
518776,Deaths due to PM2.5
628398,Deaths due to PM2.5
628400,Deaths due to PM2.5
518774,Deaths due to PM2.5
628419,Deaths due to PM2.5
518748,Deaths due to PM2.5
628409,Deaths due to PM2.5
151433,Asthma emergency departments visits due to Ozone
151529,Asthma hospitalizations due to Ozone
227590,Outdoor Air Toxics - Benzene
227602,Outdoor Air Toxics - Benzene
227588,Outdoor Air Toxics - Benzene
227541,Outdoor Air Toxics - Formaldehyde
151518,Asthma emergency departments visits due to Ozone
518687,Asthma hospitalizations due to Ozone
629052,Asthma hospitalizations due to Ozone
518677,Asthma hospitalizations due to Ozone
151710,Annual vehicle miles travelled (cars)
154568,Annual vehicle miles traveled
325249,Annual vehicle miles traveled
154523,Annual vehicle miles travelled (cars)
325370,Annual vehicle miles travelled (cars)
154535,Annual vehicle miles travelled (cars)
325382,Annual vehicle miles travelled (cars)
154521,Annual vehicle miles travelled (cars)
325368,Annual vehicle miles travelled (cars)
629042,Asthma hospitalizations due to Ozone
518773,Deaths due to PM2.5
628418,Deaths due to PM2.5
325168,Annual vehicle miles travelled (trucks)
325154,Annual vehicle miles travelled (trucks)
325142,Annual vehicle miles travelled (trucks)
325186,Annual vehicle miles travelled (trucks)
549436,Ozone (O3)
605339,Ozone (O3)
671115,Ozone (O3)
550051,Nitrogen dioxide (NO2)
325399,Annual vehicle miles travelled (cars)
549439,Ozone (O3)
671112,Ozone (O3)
605340,Ozone (O3)
216408,Ozone (O3)
216407,Ozone (O3)
743628,Ozone (O3)
216419,Ozone (O3)
166869,Nitrogen dioxide (NO2)
602960,Nitrogen dioxide (NO2)
412687,Nitrogen dioxide (NO2)
549427,Ozone (O3)
605330,Ozone (O3)
670879,Ozone (O3)
602967,Nitrogen dioxide (NO2)
550026,Nitrogen dioxide (NO2)
166871,Nitrogen dioxide (NO2)
166812,Nitrogen dioxide (NO2)
166808,Nitrogen dioxide (NO2)
166867,Nitrogen dioxide (NO2)
602954,Nitrogen dioxide (NO2)
741146,Nitrogen dioxide (NO2)
412693,Nitrogen dioxide (NO2)
602966,Nitrogen dioxide (NO2)
743614,Ozone (O3)
216479,Ozone (O3)
216480,Ozone (O3)
743626,Ozone (O3)
122005,Ozone (O3)
549355,Ozone (O3)
605258,Ozone (O3)
670951,Ozone (O3)
154540,Annual vehicle miles travelled (cars)
154517,Annual vehicle miles travelled (cars)
325364,Annual vehicle miles travelled (cars)
325376,Annual vehicle miles travelled (cars)
121660,Ozone (O3)
605323,Ozone (O3)
670886,Ozone (O3)
216378,Ozone (O3)
216377,Ozone (O3)
743603,Ozone (O3)
213593,Nitrogen dioxide (NO2)
550039,Nitrogen dioxide (NO2)
550041,Nitrogen dioxide (NO2)
667617,Nitrogen dioxide (NO2)
165920,Nitrogen dioxide (NO2)
165802,Nitrogen dioxide (NO2)
213581,Nitrogen dioxide (NO2)
550003,Nitrogen dioxide (NO2)
550005,Nitrogen dioxide (NO2)
602946,Nitrogen dioxide (NO2)
667545,Nitrogen dioxide (NO2)
166876,Nitrogen dioxide (NO2)
166817,Nitrogen dioxide (NO2)
412708,Nitrogen dioxide (NO2)
602981,Nitrogen dioxide (NO2)
741173,Nitrogen dioxide (NO2)
549350,Ozone (O3)
605253,Ozone (O3)
670956,Ozone (O3)
122031,Ozone (O3)
216512,Ozone (O3)
216374,Ozone (O3)
629029,Asthma hospitalizations due to Ozone
629025,Asthma hospitalizations due to Ozone
325361,Annual vehicle miles travelled (cars)
154557,Annual vehicle miles travelled (cars)
325404,Annual vehicle miles travelled (cars)
325360,Annual vehicle miles travelled (cars)
154498,Annual vehicle miles travelled (trucks)
518684,Asthma hospitalizations due to Ozone
628404,Deaths due to PM2.5
151532,Asthma hospitalizations due to Ozone
131427,Asthma emergency department visits due to PM2.5
131426,Asthma emergency department visits due to PM2.5
130813,Asthma emergency department visits due to PM2.5
130799,Asthma emergency department visits due to PM2.5
131042,Asthma emergency departments visits due to Ozone
131138,Asthma hospitalizations due to Ozone
131139,Asthma hospitalizations due to Ozone
518741,Deaths due to PM2.5
628386,Deaths due to PM2.5
518749,Deaths due to PM2.5
131581,Deaths due to PM2.5
216536,Ozone (O3)
216428,Ozone (O3)
121701,Ozone (O3)
605364,Ozone (O3)
549461,Ozone (O3)
671090,Ozone (O3)
151435,Asthma emergency departments visits due to Ozone
130807,Asthma emergency department visits due to PM2.5
131163,Asthma hospitalizations due to Ozone
131059,Asthma emergency departments visits due to Ozone
131155,Asthma hospitalizations due to Ozone
628391,Deaths due to PM2.5
131595,Deaths due to PM2.5
216572,Ozone (O3)
216452,Ozone (O3)
216464,Ozone (O3)
165921,Nitrogen dioxide (NO2)
165803,Nitrogen dioxide (NO2)
213582,Nitrogen dioxide (NO2)
550006,Nitrogen dioxide (NO2)
550008,Nitrogen dioxide (NO2)
549421,Ozone (O3)
605324,Ozone (O3)
670885,Ozone (O3)
131132,Asthma hospitalizations due to Ozone
518899,Asthma emergency department visits due to PM2.5
628448,Asthma emergency department visits due to PM2.5
518892,Asthma emergency department visits due to PM2.5
518897,Asthma emergency department visits due to PM2.5
518890,Asthma emergency department visits due to PM2.5
151440,Asthma emergency departments visits due to Ozone
151536,Asthma hospitalizations due to Ozone
154461,Annual vehicle miles travelled (trucks)
151540,Asthma hospitalizations due to Ozone
151444,Asthma emergency departments visits due to Ozone
151533,Asthma hospitalizations due to Ozone
151465,Asthma emergency departments visits due to Ozone
151474,Asthma emergency departments visits due to Ozone
151571,Asthma hospitalizations due to Ozone
325211,Annual vehicle miles traveled
